tierId,tradeId,asset,side,notionalUsd,leverage,marginUsd,entryDate,exitDate,holdDays,spotAtEntry,spotAtExit,worstAdverseSpot,perpReturnPct,perpMaxAdverseReturnPct,rvolEntry,hedgeable,K_long,K_short,spreadWidth,protectedNotionalUsd,hedgeCostUsd,feePctOfNotional,perpPnlUsd,perpLiquidatedUnhedged,hedgePayoutAtMaxDrawdownUsd,hedgePayoutAtExitUsd,totalUserFeeUsd,netUserPnlUsd,drawdownReductionUsd,drawdownReductionPctOfMargin,liquidationPrevented,atticusNetMargin
single_premium_7d,T0433,BTC,short,10000,50,200,2024-05-08,2024-05-11,3,61169.53,60814.63,63470,0.58,-3.76,0.53,YES,62392.92,66063.09,3670.17,25000,390.18,5.57,-200,YES,440.2,0,254.81,-196.79,376.08,100,YES,76.44
day_rate_14d,T0433,BTC,short,10000,50,200,2024-05-08,2024-05-11,3,61169.53,60814.63,63470,0.58,-3.76,0.53,YES,62392.92,66063.09,3670.17,40000,738.94,5.28,-200,YES,704.32,0,226.21,-168.19,376.08,100,YES,38.83
single_premium_7d,T0434,BTC,long,5000,10,500,2026-03-14,2026-03-21,7,71232.02,68912.02,68562.13,-3.26,-3.75,0.5,YES,69807.38,65533.46,4273.92,12500,196.05,5.6,-162.85,NO,218.52,157.12,280.08,-285.81,187.41,37.48,NO,76.17
day_rate_14d,T0434,BTC,long,5000,10,500,2026-03-14,2026-03-21,7,71232.02,68912.02,68562.13,-3.26,-3.75,0.5,YES,69807.38,65533.46,4273.92,20000,388.31,5.55,-162.85,NO,349.63,251.39,277.36,-188.82,187.41,37.48,NO,70.64
single_premium_7d,T0435,BTC,long,2500,50,50,2024-02-09,2024-02-12,3,47160.41,49941.81,45252.93,5.9,-4.04,0.48,YES,46217.2,43387.58,2829.62,6250,93.94,5.37,-50,YES,127.79,0,61.35,86.1,101.12,100,YES,18.4
day_rate_14d,T0435,BTC,long,2500,50,50,2024-02-09,2024-02-12,3,47160.41,49941.81,45252.93,5.9,-4.04,0.48,YES,46217.2,43387.58,2829.62,10000,188.44,5.38,-50,YES,204.47,0,57.69,89.76,101.12,100,YES,9.9
single_premium_7d,T0436,ETH,long,500,5,100,2025-05-17,2025-05-18,1,2476.11,2498.24,2323,0.89,-6.18,0.92,YES,2426.59,2278.02,148.57,1250,28.01,8,4.47,NO,52.29,0,7.43,-2.96,30.92,30.92,NO,2.23
day_rate_14d,T0436,ETH,long,500,5,100,2025-05-17,2025-05-18,1,2476.11,2498.24,2323,0.89,-6.18,0.92,YES,2426.59,2278.02,148.57,2000,50.33,7.19,4.47,NO,83.67,0,5.14,-0.67,30.92,30.92,NO,-0.8
single_premium_7d,T0437,BTC,long,2500,20,125,2025-08-06,2025-08-09,3,115028.83,116492.51,113347.87,1.27,-1.46,0.26,YES,112728.25,105826.52,6901.73,6250,44.26,2.53,31.81,NO,0,0,28.9,2.91,0,0,NO,8.67
day_rate_14d,T0437,BTC,long,2500,20,125,2025-08-06,2025-08-09,3,115028.83,116492.51,113347.87,1.27,-1.46,0.26,YES,112728.25,105826.52,6901.73,10000,111.36,3.18,31.81,NO,0,0,34.09,-2.28,0,0,NO,5.85
single_premium_7d,T0438,BTC,short,25000,5,5000,2025-02-27,2025-03-06,7,84625.19,89921.85,95128.88,-6.26,-12.41,0.4,YES,86317.69,91395.21,5077.51,62500,800.17,4.57,-1564.74,NO,3750,2661.85,1143.11,-45.99,3103,62.06,NO,209.84
day_rate_14d,T0438,BTC,short,25000,5,5000,2025-02-27,2025-03-06,7,84625.19,89921.85,95128.88,-6.26,-12.41,0.4,YES,86317.69,91395.21,5077.51,100000,1635.98,4.67,-1564.74,NO,6000,4258.96,1168.56,1525.67,3103,62.06,NO,137.62
single_premium_7d,T0439,BTC,short,2500,3,833.3333333333334,2024-07-19,2024-08-02,14,66707.61,61418.06,70000,7.93,-4.94,0.5,YES,68041.76,72044.22,4002.46,6250,94.09,5.38,198.24,NO,183.47,0,134.42,63.82,123.39,14.81,NO,40.33
day_rate_14d,T0439,BTC,short,2500,3,833.3333333333334,2024-07-19,2024-08-02,14,66707.61,61418.06,70000,7.93,-4.94,0.5,YES,68041.76,72044.22,4002.46,10000,180.75,5.16,198.24,NO,293.56,0,258.22,-59.98,123.39,14.81,NO,77.47
single_premium_7d,T0440,ETH,short,2500,10,250,2026-03-07,2026-03-14,7,1969.61,2096.7,2211.62,-6.45,-12.29,0.82,YES,2009,2127.18,118.18,6250,119.94,6.85,-250,YES,375,278.28,171.34,-54.37,307.18,100,YES,37.49
day_rate_14d,T0440,ETH,short,2500,10,250,2026-03-07,2026-03-14,7,1969.61,2096.7,2211.62,-6.45,-12.29,0.82,YES,2009,2127.18,118.18,10000,208.15,5.95,-250,YES,600,445.25,148.68,135.26,307.18,100,YES,22.34
single_premium_7d,T0441,BTC,long,5000,10,500,2025-11-04,2025-11-07,3,101468.15,103284.27,98892.97,1.79,-2.54,0.45,YES,99438.79,93350.7,6088.09,12500,178.4,5.1,89.49,NO,67.24,0,116.51,-27.01,67.24,13.45,NO,34.95
day_rate_14d,T0441,BTC,long,5000,10,500,2025-11-04,2025-11-07,3,101468.15,103284.27,98892.97,1.79,-2.54,0.45,YES,99438.79,93350.7,6088.09,20000,363.51,5.19,89.49,NO,107.58,0,111.28,-21.79,107.58,21.52,NO,19.1
single_premium_7d,T0442,ETH,long,10000,10,1000,2025-04-12,2025-04-19,7,1643.85,1612.87,1538.02,-1.88,-6.44,0.93,YES,1610.97,1512.34,98.63,25000,561.52,8.02,-188.46,NO,1109.48,0,802.17,-990.63,643.79,64.38,NO,240.65
day_rate_14d,T0442,ETH,long,10000,10,1000,2025-04-12,2025-04-19,7,1643.85,1612.87,1538.02,-1.88,-6.44,0.93,YES,1610.97,1512.34,98.63,40000,1008.49,7.2,-188.46,NO,1775.17,0,720.35,-908.81,643.79,64.38,NO,190.89
single_premium_7d,T0443,BTC,long,1000,5,200,2025-06-17,2025-06-18,1,104590.44,104915.6,103363.3,0.31,-1.17,0.34,YES,102498.63,96223.2,6275.43,2500,26.45,3.78,3.11,NO,0,0,7.02,-3.91,0,0,NO,2.11
day_rate_14d,T0443,BTC,long,1000,5,200,2025-06-17,2025-06-18,1,104590.44,104915.6,103363.3,0.31,-1.17,0.34,YES,102498.63,96223.2,6275.43,4000,59.05,4.22,3.11,NO,0,0,6.03,-2.92,0,0,NO,-0.93
single_premium_7d,T0444,BTC,short,1000,5,200,2025-11-23,2025-11-30,7,86808.28,90369.51,93161.86,-4.1,-7.32,0.44,YES,88544.45,93752.94,5208.5,2500,34.32,4.9,-41.02,NO,132.98,52.56,49.03,-37.49,73.19,36.6,NO,12.08
day_rate_14d,T0444,BTC,short,1000,5,200,2025-11-23,2025-11-30,7,86808.28,90369.51,93161.86,-4.1,-7.32,0.44,YES,88544.45,93752.94,5208.5,4000,68.33,4.88,-41.02,NO,212.76,84.1,48.81,-5.74,73.19,36.6,NO,10.44
single_premium_7d,T0445,ETH,long,1000,20,50,2025-06-23,2025-06-26,3,2413,2417.4,2189.11,0.18,-9.28,0.65,YES,2364.74,2219.96,144.78,2500,46.67,6.67,-50,YES,150,0,30.48,-28.66,92.78,100,YES,9.14
day_rate_14d,T0445,ETH,long,1000,20,50,2025-06-23,2025-06-26,3,2413,2417.4,2189.11,0.18,-9.28,0.65,YES,2364.74,2219.96,144.78,4000,87.89,6.28,-50,YES,240,0,26.91,-25.08,92.78,100,YES,4.62
single_premium_7d,T0446,BTC,short,25000,10,2500,2025-11-17,2025-11-24,7,92100.6,88266.2,95950,4.16,-4.18,0.42,YES,93942.61,99468.65,5526.04,62500,822.43,4.7,1040.82,NO,1362.23,0,1174.9,-134.08,1044.89,41.8,NO,352.47
day_rate_14d,T0446,BTC,short,25000,10,2500,2025-11-17,2025-11-24,7,92100.6,88266.2,95950,4.16,-4.18,0.42,YES,93942.61,99468.65,5526.04,100000,1664.08,4.75,1040.82,NO,2179.56,0,1188.63,-147.81,1044.89,41.8,NO,314.99
single_premium_7d,T0447,BTC,long,2500,20,125,2023-12-27,2023-12-28,1,43474.4,42581.23,42111.47,-2.05,-3.14,0.45,YES,42604.91,39996.45,2608.46,6250,88.38,5.05,-51.36,NO,70.94,3.4,23.45,-71.41,70.94,56.75,NO,7.03
day_rate_14d,T0447,BTC,long,2500,20,125,2023-12-27,2023-12-28,1,43474.4,42581.23,42111.47,-2.05,-3.14,0.45,YES,42604.91,39996.45,2608.46,10000,180.59,5.16,-51.36,NO,113.5,5.45,18.43,-64.34,78.38,62.7,NO,-2.86
single_premium_7d,T0448,BTC,long,2500,5,500,2025-08-22,2025-08-23,1,116908.68,115383.87,111649.75,-1.3,-4.5,0.32,YES,114570.51,107555.99,7014.52,6250,61.54,3.52,-32.61,NO,156.15,0,16.33,-48.93,112.46,22.49,NO,4.9
day_rate_14d,T0448,BTC,long,2500,5,500,2025-08-22,2025-08-23,1,116908.68,115383.87,111649.75,-1.3,-4.5,0.32,YES,114570.51,107555.99,7014.52,10000,140.42,4.01,-32.61,NO,249.83,0,14.33,-46.94,112.46,22.49,NO,-2.22
single_premium_7d,T0449,BTC,long,1000,10,100,2023-11-02,2023-11-16,14,34950,36161.15,34100,3.47,-2.43,0.55,YES,34251,32154,2097,2500,41.9,5.99,34.65,NO,10.8,0,59.85,-25.2,10.8,10.8,NO,17.96
day_rate_14d,T0449,BTC,long,1000,10,100,2023-11-02,2023-11-16,14,34950,36161.15,34100,3.47,-2.43,0.55,YES,34251,32154,2097,4000,81.37,5.81,34.65,NO,17.28,0,116.25,-81.59,17.28,17.28,NO,34.87
single_premium_7d,T0450,ETH,long,1000,10,100,2025-03-20,2025-03-23,3,1982.67,2005.97,1936,1.18,-2.35,1.04,YES,1943.02,1824.06,118.96,2500,58.95,8.42,11.75,NO,8.85,0,38.5,-26.74,8.85,8.85,NO,11.55
day_rate_14d,T0450,ETH,long,1000,10,100,2025-03-20,2025-03-23,3,1982.67,2005.97,1936,1.18,-2.35,1.04,YES,1943.02,1824.06,118.96,4000,104.76,7.48,11.75,NO,14.16,0,32.07,-20.32,14.16,14.16,NO,5.51
single_premium_7d,T0451,ETH,long,10000,5,2000,2024-06-27,2024-06-28,1,3445.58,3373.62,3359.23,-2.09,-2.51,0.35,YES,3376.67,3169.93,206.73,25000,275.04,3.93,-208.85,NO,126.53,22.12,72.97,-259.7,126.53,6.33,NO,21.89
day_rate_14d,T0451,ETH,long,10000,5,2000,2024-06-27,2024-06-28,1,3445.58,3373.62,3359.23,-2.09,-2.51,0.35,YES,3376.67,3169.93,206.73,40000,606.77,4.33,-208.85,NO,202.44,35.39,61.92,-235.37,202.44,10.12,NO,-9.6
single_premium_7d,T0452,ETH,long,5000,5,1000,2025-12-25,2025-12-28,3,2902.34,2948.92,2889.03,1.6,-0.46,0.61,YES,2844.29,2670.15,174.14,12500,224.42,6.41,80.25,NO,0,0,146.56,-66.31,0,0,NO,43.97
day_rate_14d,T0452,ETH,long,5000,5,1000,2025-12-25,2025-12-28,3,2902.34,2948.92,2889.03,1.6,-0.46,0.61,YES,2844.29,2670.15,174.14,20000,427.29,6.1,80.25,NO,0,0,130.8,-50.56,0,0,NO,22.45
single_premium_7d,T0453,BTC,short,2500,10,250,2025-04-13,2025-04-27,14,83733.07,93780.57,95976.34,-12,-14.62,0.57,YES,85407.73,90431.72,5023.98,6250,101.94,5.83,-250,YES,375,375,145.63,-70.62,365.54,100,YES,24.94
day_rate_14d,T0453,BTC,short,2500,10,250,2025-04-13,2025-04-27,14,83733.07,93780.57,95976.34,-12,-14.62,0.57,YES,85407.73,90431.72,5023.98,10000,189.69,5.42,-250,YES,600,600,270.98,29.03,365.54,100,YES,51.29
single_premium_7d,T0454,ETH,long,500,3,166.66666666666666,2025-08-15,2025-08-18,3,4442.56,4315.37,4227.01,-2.86,-4.85,0.65,YES,4353.71,4087.16,266.55,1250,23.46,6.7,-14.31,NO,35.65,10.79,15.32,-18.85,24.26,14.56,NO,4.6
day_rate_14d,T0454,ETH,long,500,3,166.66666666666666,2025-08-15,2025-08-18,3,4442.56,4315.37,4227.01,-2.86,-4.85,0.65,YES,4353.71,4087.16,266.55,2000,44.11,6.3,-14.31,NO,57.04,17.26,13.5,-10.56,24.26,14.56,NO,2.32
single_premium_7d,T0455,BTC,short,10000,3,3333.3333333333335,2024-01-14,2024-01-21,7,41697.33,41554.05,43569.23,0.34,-4.49,0.53,YES,42531.28,45033.12,2501.84,25000,393.26,5.62,34.36,NO,622.31,0,561.8,-527.44,448.93,13.47,NO,168.54
day_rate_14d,T0455,BTC,short,10000,3,3333.3333333333335,2024-01-14,2024-01-21,7,41697.33,41554.05,43569.23,0.34,-4.49,0.53,YES,42531.28,45033.12,2501.84,40000,742.46,5.3,34.36,NO,995.7,0,530.33,-495.97,448.93,13.47,NO,140.54
single_premium_7d,T0456,BTC,long,500,10,50,2025-11-12,2025-11-15,3,101639.01,95544.94,93951.32,-6,-7.56,0.38,YES,99606.23,93507.89,6098.34,1250,15.15,4.33,-29.98,NO,69.55,49.95,0,19.97,37.82,75.64,NO,-8.99
day_rate_14d,T0456,BTC,long,500,10,50,2025-11-12,2025-11-15,3,101639.01,95544.94,93951.32,-6,-7.56,0.38,YES,99606.23,93507.89,6098.34,2000,32.45,4.64,-29.98,NO,111.27,79.92,9.93,40,37.82,75.64,NO,-1.02
single_premium_7d,T0457,BTC,long,1000,50,20,2025-09-27,2025-10-11,14,109681.16,110768.89,107000,0.99,-2.44,0.26,YES,107487.54,100906.67,6580.87,2500,18.32,2.62,-20,YES,11.11,0,26.17,-16.26,11.11,55.56,YES,7.85
day_rate_14d,T0457,BTC,long,1000,50,20,2025-09-27,2025-10-11,14,109681.16,110768.89,107000,0.99,-2.44,0.26,YES,107487.54,100906.67,6580.87,4000,45.65,3.26,-20,YES,17.78,0,65.21,-55.29,17.78,88.9,YES,19.56
single_premium_7d,T0458,ETH,short,5000,10,500,2025-10-02,2025-10-03,1,4487.49,4515.89,4596.19,-0.63,-2.42,0.53,YES,4577.24,4846.49,269.25,12500,195.61,5.59,-31.64,NO,52.79,0,51.9,-83.54,52.79,10.56,NO,15.57
day_rate_14d,T0458,ETH,short,5000,10,500,2025-10-02,2025-10-03,1,4487.49,4515.89,4596.19,-0.63,-2.42,0.53,YES,4577.24,4846.49,269.25,20000,370.07,5.29,-31.64,NO,84.46,0,37.76,-69.41,84.46,16.89,NO,-5.85
single_premium_7d,T0459,ETH,long,5000,20,250,2025-09-30,2025-10-03,3,4145.99,4515.89,4093,8.92,-1.28,0.49,YES,4063.07,3814.31,248.76,12500,191.86,5.48,446.09,NO,0,0,125.3,320.8,0,0,NO,37.59
day_rate_14d,T0459,ETH,long,5000,20,250,2025-09-30,2025-10-03,3,4145.99,4515.89,4093,8.92,-1.28,0.49,YES,4063.07,3814.31,248.76,20000,382.47,5.46,446.09,NO,0,0,117.08,329.01,0,0,NO,20.1
single_premium_7d,T0460,BTC,long,1000,5,200,2025-04-07,2025-04-21,14,79140.01,87522.07,74420.69,10.59,-5.96,0.54,YES,77557.21,72808.81,4748.4,2500,41.48,5.93,105.91,NO,99.08,0,59.25,46.66,59.63,29.82,NO,17.78
day_rate_14d,T0460,BTC,long,1000,5,200,2025-04-07,2025-04-21,14,79140.01,87522.07,74420.69,10.59,-5.96,0.54,YES,77557.21,72808.81,4748.4,4000,80.8,5.77,105.91,NO,158.53,0,115.42,-9.51,59.63,29.82,NO,34.63
single_premium_7d,T0461,BTC,long,5000,5,1000,2024-10-03,2024-10-06,3,60744.99,62810.86,59824.87,3.4,-1.51,0.41,YES,59530.09,55885.39,3644.7,12500,164.31,4.69,170.04,NO,0,0,107.31,62.74,0,0,NO,32.19
day_rate_14d,T0461,BTC,long,5000,5,1000,2024-10-03,2024-10-06,3,60744.99,62810.86,59824.87,3.4,-1.51,0.41,YES,59530.09,55885.39,3644.7,20000,343.3,4.9,170.04,NO,0,0,105.09,64.95,0,0,NO,18.04
single_premium_7d,T0462,BTC,long,1000,3,333.3333333333333,2026-02-14,2026-02-15,1,69786.96,68792,68020,-1.43,-2.53,0.81,YES,68391.22,64204,4187.22,2500,52.68,7.53,-14.26,NO,13.3,0,13.98,-28.23,13.3,3.99,NO,4.19
day_rate_14d,T0462,BTC,long,1000,3,333.3333333333333,2026-02-14,2026-02-15,1,69786.96,68792,68020,-1.43,-2.53,0.81,YES,68391.22,64204,4187.22,4000,96.07,6.86,-14.26,NO,21.28,0,9.8,-24.06,21.28,6.38,NO,-1.52
single_premium_7d,T0463,BTC,long,5000,3,1666.6666666666667,2024-09-02,2024-09-09,7,59139.83,57053.9,52530,-3.53,-11.18,0.68,YES,57957.03,54408.64,3548.39,12500,240.54,6.87,-176.36,NO,750,190.89,343.63,-329.1,558.83,33.53,NO,93.54
day_rate_14d,T0463,BTC,long,5000,3,1666.6666666666667,2024-09-02,2024-09-09,7,59139.83,57053.9,52530,-3.53,-11.18,0.68,YES,57957.03,54408.64,3548.39,20000,449.22,6.42,-176.36,NO,1200,305.42,320.87,-191.81,558.83,33.53,NO,80.99
single_premium_7d,T0464,ETH,short,10000,10,1000,2025-06-05,2025-06-19,14,2415.34,2521.52,2880,-4.4,-19.24,0.95,YES,2463.65,2608.57,144.92,25000,502.59,7.18,-1000,YES,1500,599.02,717.99,-558.58,1500,100,YES,185.45
day_rate_14d,T0464,ETH,short,10000,10,1000,2025-06-05,2025-06-19,14,2415.34,2521.52,2880,-4.4,-19.24,0.95,YES,2463.65,2608.57,144.92,40000,852.33,6.09,-1000,YES,2400,958.43,1217.62,-698.8,1923.79,100,YES,317.36
single_premium_7d,T0465,BTC,long,1000,5,200,2025-01-01,2025-01-04,3,94383.59,98209.85,92743.63,4.05,-1.74,0.45,YES,92495.92,86832.9,5663.02,2500,35.4,5.06,40.54,NO,0,0,23.12,17.42,0,0,NO,6.94
day_rate_14d,T0465,BTC,long,1000,5,200,2025-01-01,2025-01-04,3,94383.59,98209.85,92743.63,4.05,-1.74,0.45,YES,92495.92,86832.9,5663.02,4000,72.31,5.16,40.54,NO,0,0,22.13,18.41,0,0,NO,3.8
single_premium_7d,T0466,ETH,short,500,5,100,2025-10-23,2025-10-26,3,3858.41,4158.81,4178.82,-7.79,-8.3,0.79,YES,3935.58,4167.08,231.5,1250,23.75,6.78,-38.93,NO,75,72.32,0,33.39,41.52,41.52,NO,-13.79
day_rate_14d,T0466,ETH,short,500,5,100,2025-10-23,2025-10-26,3,3858.41,4158.81,4178.82,-7.79,-8.3,0.79,YES,3935.58,4167.08,231.5,2000,41.41,5.92,-38.93,NO,120,115.71,12.68,64.11,41.52,41.52,NO,-1.98
single_premium_7d,T0467,ETH,long,2500,10,250,2024-12-06,2024-12-13,7,4004.83,3907.87,3501,-2.42,-12.58,0.71,YES,3924.73,3684.44,240.29,6250,123.66,7.07,-250,YES,375,26.32,176.65,-210.86,314.51,100,YES,51.68
day_rate_14d,T0467,ETH,long,2500,10,250,2024-12-06,2024-12-13,7,4004.83,3907.87,3501,-2.42,-12.58,0.71,YES,3924.73,3684.44,240.29,10000,229.21,6.55,-250,YES,600,42.11,163.72,-182.14,314.51,100,YES,43.39
single_premium_7d,T0468,ETH,long,25000,5,5000,2024-12-12,2024-12-19,7,3882.68,3414.35,3322.19,-12.06,-14.44,0.72,YES,3805.03,3572.07,232.96,62500,1244.32,7.11,-3015.51,NO,3750,3750,1777.6,-1043.11,3608.91,72.18,NO,345.78
day_rate_14d,T0468,ETH,long,25000,5,5000,2024-12-12,2024-12-19,7,3882.68,3414.35,3322.19,-12.06,-14.44,0.72,YES,3805.03,3572.07,232.96,100000,2302.66,6.58,-3015.51,NO,6000,6000,1644.76,1339.73,3608.91,72.18,NO,193.43
single_premium_7d,T0469,BTC,long,2500,5,500,2024-04-15,2024-04-22,7,63452.18,66859.17,59573.32,5.37,-6.11,0.72,YES,62183.14,58376.01,3807.13,6250,123.79,7.07,134.23,NO,257.07,0,176.84,-42.61,152.83,30.57,NO,53.05
day_rate_14d,T0469,BTC,long,2500,5,500,2024-04-15,2024-04-22,7,63452.18,66859.17,59573.32,5.37,-6.11,0.72,YES,62183.14,58376.01,3807.13,10000,229.39,6.55,134.23,NO,411.3,0,163.85,-29.62,152.83,30.57,NO,43.42
single_premium_7d,T0470,BTC,short,500,5,100,2024-04-20,2024-04-27,7,64968.87,63422,67272.73,2.38,-3.55,0.55,YES,66268.25,70166.38,3898.13,1250,20.09,5.74,11.9,NO,19.33,0,28.7,-16.8,17.73,17.73,NO,8.61
day_rate_14d,T0470,BTC,short,500,5,100,2024-04-20,2024-04-27,7,64968.87,63422,67272.73,2.38,-3.55,0.55,YES,66268.25,70166.38,3898.13,2000,37.61,5.37,11.9,NO,30.92,0,26.86,-14.96,17.73,17.73,NO,7.12
single_premium_7d,T0471,BTC,long,500,3,166.66666666666666,2025-08-08,2025-08-09,1,116683.79,116492.51,115800,-0.16,-0.76,0.26,YES,114350.11,107349.09,7001.03,1250,8.95,2.56,-0.82,NO,0,0,2.37,-3.19,0,0,NO,0.71
day_rate_14d,T0471,BTC,long,500,3,166.66666666666666,2025-08-08,2025-08-09,1,116683.79,116492.51,115800,-0.16,-0.76,0.26,YES,114350.11,107349.09,7001.03,2000,22.44,3.21,-0.82,NO,0,0,2.29,-3.11,0,0,NO,-0.35
single_premium_7d,T0472,ETH,short,500,10,50,2026-02-13,2026-02-27,14,2047.48,1929.61,2148.44,5.76,-4.93,1,YES,2088.43,2211.28,122.85,1250,25.41,7.26,28.78,NO,36.64,0,36.3,-7.51,24.65,49.31,NO,10.89
day_rate_14d,T0472,ETH,short,500,10,50,2026-02-13,2026-02-27,14,2047.48,1929.61,2148.44,5.76,-4.93,1,YES,2088.43,2211.28,122.85,2000,42.83,6.12,28.78,NO,58.62,0,61.19,-32.41,24.65,49.31,NO,18.36
single_premium_7d,T0473,BTC,short,10000,20,500,2025-12-11,2025-12-14,3,92542,88171.61,93594.76,4.72,-1.14,0.47,YES,94392.84,99945.36,5552.52,25000,362.52,5.18,472.26,NO,0,0,236.75,235.51,0,0,NO,71.02
day_rate_14d,T0473,BTC,short,10000,20,500,2025-12-11,2025-12-14,3,92542,88171.61,93594.76,4.72,-1.14,0.47,YES,94392.84,99945.36,5552.52,40000,706.66,5.05,472.26,NO,0,0,216.32,255.94,0,0,NO,37.14
single_premium_7d,T0474,BTC,long,25000,5,5000,2025-07-08,2025-08-07,30,108958.04,117515.49,107438.33,7.85,-1.39,0.31,YES,106778.88,100241.4,6537.48,62500,583.4,3.33,1963.47,NO,0,0,833.43,1130.04,0,0,NO,250.03
day_rate_14d,T0474,BTC,long,25000,5,5000,2025-07-08,2025-08-07,30,108958.04,117515.49,107438.33,7.85,-1.39,0.31,YES,106778.88,100241.4,6537.48,100000,1352.89,3.87,1963.47,NO,0,0,1932.7,30.77,0,0,NO,579.81
single_premium_7d,T0475,BTC,long,2500,50,50,2024-01-10,2024-01-24,14,46666.11,40077.78,38501,-14.12,-17.5,0.46,YES,45732.79,42932.82,2799.97,6250,90.38,5.16,-50,YES,375,375,129.11,195.89,375,100,NO,19.98
day_rate_14d,T0475,BTC,long,2500,50,50,2024-01-10,2024-01-24,14,46666.11,40077.78,38501,-14.12,-17.5,0.46,YES,45732.79,42932.82,2799.97,10000,183.42,5.24,-50,YES,600,600,262.04,-14.99,437.42,100,YES,48.61
single_premium_7d,T0476,BTC,short,500,20,25,2025-01-01,2025-01-31,30,94383.59,102411.26,109358.01,-8.51,-15.87,0.45,YES,96271.26,101934.28,5663.02,1250,17.44,4.98,-25,YES,75,75,24.92,7.56,75,100,YES,3.73
day_rate_14d,T0476,BTC,short,500,20,25,2025-01-01,2025-01-31,30,94383.59,102411.26,109358.01,-8.51,-15.87,0.45,YES,96271.26,101934.28,5663.02,2000,34.51,4.93,-25,YES,120,120,49.3,28.17,79.33,100,YES,8.79
single_premium_7d,T0477,BTC,short,1000,20,50,2025-06-17,2025-07-17,30,104590.44,119273.69,123231.07,-14.04,-17.82,0.34,YES,106682.25,112957.68,6275.43,2500,27.2,3.89,-50,YES,150,150,38.85,-29.24,150,100,YES,4.16
day_rate_14d,T0477,BTC,short,1000,20,50,2025-06-17,2025-07-17,30,104590.44,119273.69,123231.07,-14.04,-17.82,0.34,YES,106682.25,112957.68,6275.43,4000,59.09,4.22,-50,YES,240,240,84.41,15.2,178.22,100,YES,13.32
single_premium_7d,T0478,BTC,long,1000,3,333.3333333333333,2025-03-30,2025-04-06,7,82379.98,78370.75,77058.99,-4.87,-6.46,0.68,YES,80732.38,75789.58,4942.8,2500,48.27,6.9,-48.67,NO,111.48,71.67,68.96,-45.96,64.59,19.38,NO,17.1
day_rate_14d,T0478,BTC,long,1000,3,333.3333333333333,2025-03-30,2025-04-06,7,82379.98,78370.75,77058.99,-4.87,-6.46,0.68,YES,80732.38,75789.58,4942.8,4000,90.07,6.43,-48.67,NO,178.36,114.67,64.33,1.67,64.59,19.38,NO,13.57
single_premium_7d,T0479,BTC,long,1000,5,200,2025-02-04,2025-02-11,7,97795.05,95774.08,94730.67,-2.07,-3.13,0.48,YES,95839.15,89971.45,5867.7,2500,37.97,5.42,-20.67,NO,28.34,1.66,54.24,-73.24,28.34,14.17,NO,16.19
day_rate_14d,T0479,BTC,long,1000,5,200,2025-02-04,2025-02-11,7,97795.05,95774.08,94730.67,-2.07,-3.13,0.48,YES,95839.15,89971.45,5867.7,4000,75.93,5.42,-20.67,NO,45.34,2.66,54.23,-72.24,31.33,15.67,NO,14.37
single_premium_7d,T0480,ETH,long,1000,20,50,2024-02-26,2024-03-11,14,3178.34,4066.21,3036.62,27.94,-4.46,0.39,YES,3114.77,2924.07,190.7,2500,30.64,4.38,279.35,NO,61.47,0,43.78,235.57,44.59,89.18,NO,13.13
day_rate_14d,T0480,ETH,long,1000,20,50,2024-02-26,2024-03-11,14,3178.34,4066.21,3036.62,27.94,-4.46,0.39,YES,3114.77,2924.07,190.7,4000,65.41,4.67,279.35,NO,98.36,0,93.44,185.91,44.59,89.18,NO,28.03
single_premium_7d,T0481,BTC,long,5000,10,500,2024-08-01,2024-08-04,3,65288.18,58130.95,57123,-10.96,-12.51,0.47,YES,63982.42,60065.13,3917.29,12500,185.68,5.31,-500,YES,750,750,0,201.87,625.32,100,YES,-117.08
day_rate_14d,T0481,BTC,long,5000,10,500,2024-08-01,2024-08-04,3,65288.18,58130.95,57123,-10.96,-12.51,0.47,YES,63982.42,60065.13,3917.29,20000,373.79,5.34,-500,YES,1200,1200,114.43,537.45,625.32,100,YES,-25.67
single_premium_7d,T0482,BTC,long,1000,20,50,2024-02-20,2024-03-21,30,52277.52,65484.7,50513.01,25.26,-3.38,0.37,YES,51231.97,48095.32,3136.65,2500,29.16,4.17,252.64,NO,34.38,0,41.65,210.98,33.75,67.51,NO,12.5
day_rate_14d,T0482,BTC,long,1000,20,50,2024-02-20,2024-03-21,30,52277.52,65484.7,50513.01,25.26,-3.38,0.37,YES,51231.97,48095.32,3136.65,4000,63.19,4.51,252.64,NO,55.01,0,90.27,162.37,33.75,67.51,NO,27.08
single_premium_7d,T0483,ETH,long,2500,10,250,2024-03-22,2024-03-29,7,3337.41,3511.08,3250.33,5.2,-2.61,0.79,YES,3270.66,3070.42,200.24,6250,130.77,7.47,130.09,NO,38.08,0,186.82,-56.73,38.08,15.23,NO,56.05
day_rate_14d,T0483,ETH,long,2500,10,250,2024-03-22,2024-03-29,7,3337.41,3511.08,3250.33,5.2,-2.61,0.79,YES,3270.66,3070.42,200.24,10000,238.91,6.83,130.09,NO,60.92,0,170.65,-40.55,60.92,24.37,NO,45.22
